_source_file,_row_index,_leaf_label,_leaf_id,_group_path,_text,_semantic_text,_dtype,_concept_label,_concept_score,_concept_source,_code_family,_facet_cond,_facet_task,_facet_variant,_facet_stat,_facet_outcome
HCP_S1200_DataDictionary_Oct_30_2023.csv,181,PSQI_TooHot,Alertness > Sleep (Pittsburgh Sleep Questionnaire).PSQI_TooHot,Alertness > Sleep (Pittsburgh Sleep Questionnaire),"category: Alertness | assessment: Sleep (Pittsburgh Sleep Questionnaire) | columnHeader: PSQI_TooHot | description: PSQI 5.During the past month, how often have you had trouble sleeping because you...  (g) Feel too hot; 0=Not during the past month, 1=Less than once a week, 2=Once or twice a week, 3=3 or more times a week | fullDisplayName: 5g. Sleep Trouble - Feel too hot","der: PSQI_Compl | description: Pittsburgh Sleep Quality Index PSQI 5.During the past month, how often have you had trouble sleeping because you...  (g) Feel too hot; 0=Not during the past month, 1=Less than once a week, 2=Once or twice a week, 3=3 or more times a week 5g. Sleep Trouble - Feel too hot",determine,Der Psqi Compl,0.34,keybert,,No Condition,Alertness,Sleep (Pittsburgh Sleep Questionnaire),Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,182,PSQI_BadDream,Alertness > Sleep (Pittsburgh Sleep Questionnaire).PSQI_BadDream,Alertness > Sleep (Pittsburgh Sleep Questionnaire),"category: Alertness | assessment: Sleep (Pittsburgh Sleep Questionnaire) | columnHeader: PSQI_BadDream | description: PSQI 5.During the past month, how often have you had trouble sleeping because you...  (h) Had bad dreams; 0=Not during the past month, 1=Less than once a week, 2=Once or twice a week, 3=3 or more times a week | fullDisplayName: 5h. Sleep Trouble - Had bad dreams","der: PSQI_Compl | description: Pittsburgh Sleep Quality Index PSQI 5.During the past month, how often have you had trouble sleeping because you...  (h) Had bad dreams; 0=Not during the past month, 1=Less than once a week, 2=Once or twice a week, 3=3 or more times a week 5h. Sleep Trouble - Had bad dreams",determine,Der Psqi Compl,0.34,keybert,,No Condition,Alertness,Sleep (Pittsburgh Sleep Questionnaire),Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,183,PSQI_Pain,Alertness > Sleep (Pittsburgh Sleep Questionnaire).PSQI_Pain,Alertness > Sleep (Pittsburgh Sleep Questionnaire),"category: Alertness | assessment: Sleep (Pittsburgh Sleep Questionnaire) | columnHeader: PSQI_Pain | description: PSQI 5.During the past month, how often have you had trouble sleeping because you...  (i) Have pain; 0=Not during the past month, 1=Less than once a week, 2=Once or twice a week, 3=3 or more times a week | fullDisplayName: 5i. Sleep Trouble - Have pain","der: PSQI_Compl | description: Pittsburgh Sleep Quality Index PSQI 5.During the past month, how often have you had trouble sleeping because you...  (i) Have pain; 0=Not during the past month, 1=Less than once a week, 2=Once or twice a week, 3=3 or more times a week 5i. Sleep Trouble - Have pain",determine,Der Psqi Compl,0.34,keybert,,No Condition,Alertness,Sleep (Pittsburgh Sleep Questionnaire),Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,184,PSQI_Other,Alertness > Sleep (Pittsburgh Sleep Questionnaire).PSQI_Other,Alertness > Sleep (Pittsburgh Sleep Questionnaire),"category: Alertness | assessment: Sleep (Pittsburgh Sleep Questionnaire) | columnHeader: PSQI_Other | description: PSQI 5.During the past month, how often have you had trouble sleeping because of...  (j) Other reason(s), as described in 5j. pt2 0=Not during the past month, 1=Less than once a week, 2=Once or twice a week, 3=3 or more times a week | fullDisplayName: 5j. Sleep Trouble - Other","der: PSQI_Compl | description: Pittsburgh Sleep Quality Index PSQI 5.During the past month, how often have you had trouble sleeping because of...  (j) Other reason(s), as described in 5j. pt2 0=Not during the past month, 1=Less than once a week, 2=Once or twice a week, 3=3 or more times a week 5j. Sleep Trouble - Other",determine,Der Psqi Compl,0.34,keybert,,No Condition,Alertness,Sleep (Pittsburgh Sleep Questionnaire),Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,185,PSQI_Quality,Alertness > Sleep (Pittsburgh Sleep Questionnaire).PSQI_Quality,Alertness > Sleep (Pittsburgh Sleep Questionnaire),"category: Alertness | assessment: Sleep (Pittsburgh Sleep Questionnaire) | columnHeader: PSQI_Quality | description: PSQI 6.During the past month, how would you rate your sleep quality overall?  0=Very good, 1=Fairly good, 2=Fairly bad, 3=Very bad | fullDisplayName: 6. Describe overall sleep quality","der: PSQI_Compl | description: Pittsburgh Sleep Quality Index PSQI 6.During the past month, how would you rate your sleep quality overall?  0=Very good, 1=Fairly good, 2=Fairly bad, 3=Very bad 6. Describe overall sleep quality",determine,Description,0.386,description_title,,No Condition,Alertness,Sleep (Pittsburgh Sleep Questionnaire),Rate,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,186,PSQI_SleepMeds,Alertness > Sleep (Pittsburgh Sleep Questionnaire).PSQI_SleepMeds,Alertness > Sleep (Pittsburgh Sleep Questionnaire),"category: Alertness | assessment: Sleep (Pittsburgh Sleep Questionnaire) | columnHeader: PSQI_SleepMeds | description: PSQI 7.During the past month, how often have you taken medicine (prescribed or \""over the counter\"") to help you sleep?  0=Not during the past month, 1=Less than once a week, 2=Once or twice a week, 3=3 or more times a week | fullDisplayName: 7. How often taken sleep medicine","der: PSQI_Compl | description: Pittsburgh Sleep Quality Index PSQI 7.During the past month, how often have you taken medicine (prescribed or \""over the counter\"") to help you sleep?  0=Not during the past month, 1=Less than once a week, 2=Once or twice a week, 3=3 or more times a week 7. How often taken sleep medicine",determine,Psqi Compl Description,0.0,singleton_title,,No Condition,Alertness,Sleep (Pittsburgh Sleep Questionnaire),Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,187,PSQI_DayStayAwake,Alertness > Sleep (Pittsburgh Sleep Questionnaire).PSQI_DayStayAwake,Alertness > Sleep (Pittsburgh Sleep Questionnaire),"category: Alertness | assessment: Sleep (Pittsburgh Sleep Questionnaire) | columnHeader: PSQI_DayStayAwake | description: PSQI 8.During the past month, how often have you had trouble staying awake while driving, eating meals, or engaging in social activity?  0=Not during the past month, 1=Less than once a week, 2=Once or twice a week, 3=3 or more times a week | fullDisplayName: 8. How often trouble staying awake","der: PSQI_Compl | description: Pittsburgh Sleep Quality Index PSQI 8.During the past month, how often have you had trouble staying awake while driving, eating meals, or engaging in social activity?  0=Not during the past month, 1=Less than once a week, 2=Once or twice a week, 3=3 or more times a week 8. How often trouble staying awake",determine,Psqi Compl Description,0.0,singleton_title,,No Condition,Alertness,Sleep (Pittsburgh Sleep Questionnaire),Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,188,PSQI_DayEnthusiasm,Alertness > Sleep (Pittsburgh Sleep Questionnaire).PSQI_DayEnthusiasm,Alertness > Sleep (Pittsburgh Sleep Questionnaire),"category: Alertness | assessment: Sleep (Pittsburgh Sleep Questionnaire) | columnHeader: PSQI_DayEnthusiasm | description: PSQI 9.During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?  0=No problem at all, 1=Only a very slight problem, 2=Somewhat of a problem, 3=A very big problem | fullDisplayName: 9. How often trouble keeping up enthusiasm","der: PSQI_Compl | description: Pittsburgh Sleep Quality Index PSQI 9.During the past month, how much of a problem has it been for you to keep up enough enthusiasm to get things done?  0=No problem at all, 1=Only a very slight problem, 2=Somewhat of a problem, 3=A very big problem 9. How often trouble keeping up enthusiasm",determine,Psqi Compl Description,0.0,singleton_title,,No Condition,Alertness,Sleep (Pittsburgh Sleep Questionnaire),Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,189,PSQI_BedPtnrRmate,Alertness > Sleep (Pittsburgh Sleep Questionnaire).PSQI_BedPtnrRmate,Alertness > Sleep (Pittsburgh Sleep Questionnaire),"category: Alertness | assessment: Sleep (Pittsburgh Sleep Questionnaire) | columnHeader: PSQI_BedPtnrRmate | description: PSQI 10.Do you have a bed partner or roommate?  0=No bed partner or roomate, 1=Partner/roomate in other room, 2=Partner in same room, but not same bed, 3=Partner in same bed | fullDisplayName: 10. Have bed partner or roommate","der: PSQI_Compl | description: Pittsburgh Sleep Quality Index PSQI 10.Do you have a bed partner or roommate?  0=No bed partner or roomate, 1=Partner/roomate in other room, 2=Partner in same room, but not same bed, 3=Partner in same bed 10. Have bed partner or roommate",determine,Psqi Compl Description,0.0,singleton_title,,No Condition,Alertness,Sleep (Pittsburgh Sleep Questionnaire),Other,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,190,PicSeq_Unadj,Cognition > Episodic Memory (Picture Sequence Memory).PicSeq_Unadj,Cognition > Episodic Memory (Picture Sequence Memory),"category: Cognition | assessment: Episodic Memory (Picture Sequence Memory) | columnHeader: PicSeq_Unadj | description: The Picture Sequence Memory Test is an assessment of episodic memory for ages 3-85 years which involves the acquisition, storage and effortful recall of new information. It is considered a strong 'fluid ability' measure, with performance reaching a peak in early adulthood and declining across the life span. It involves recalling increasingly lengthy series of illustrated objects and activities that are presented in a particular order on the computer screen. Unadjusted Scale Score: Participant score is normed to those in the entire NIH Toolbox Normative Sample (18 and older), regardless of age or any other variable, where a score of 100 indicates performance that was at the national average and a score of 115 or 85, indicates performance 1 SD above or below the national average. | fullDisplayName: NIH Toolbox Picture Sequence Memory Test: Unadjusted Scale Score","The Picture Sequence Memory Test is an assessment of episodic memory for ages 3-85 years which involves the acquisition, storage and effortful recall of new information. It is considered a strong 'fluid ability' measure, with performance reaching a peak in early adulthood and declining across the life span. It involves recalling increasingly lengthy series of illustrated objects and activities that are presented in a particular order on the computer screen. Unadjusted Scale Score: Participant score is normed to those in the entire NIH Toolbox Normative Sample (18 and older), regardless of age or any other variable, where a score of 100 indicates performance that was at the national average and a score of 115 or 85, indicates performance 1 SD above or below the national average. NIH Toolbox Picture Sequence Memory Test: Unadjusted Scale Score",determine,,0.0,,,No Condition,Cognition,Episodic Memory (Picture Sequence Memory),Mean,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,191,PicSeq_AgeAdj,Cognition > Episodic Memory (Picture Sequence Memory).PicSeq_AgeAdj,Cognition > Episodic Memory (Picture Sequence Memory),"category: Cognition | assessment: Episodic Memory (Picture Sequence Memory) | columnHeader: PicSeq_AgeAdj | description: The Picture Sequence Memory Test is an assessment of episodic memory for ages 3-85 years which involves the acquisition, storage and effortful recall of new information. It is considered a strong 'fluid ability' measure, with performance reaching a peak in early adulthood and declining across the life span. It involves recalling increasingly lengthy series of illustrated objects and activities that are presented in a particular order on the computer screen. Age-Adjusted Scale Score: Participant score is normed using the age appropriate band of Toolbox Norming Sample (bands of ages 18-29, or 30-35), where a score of 100 indicates performance that was at the national average and a score of 115 or 85, indicates performance 1 SD above or below the national average for participants age band. | fullDisplayName: NIH Toolbox Picture Sequence Memory Test: Age-Adjusted Scale Score","The Picture Sequence Memory Test is an assessment of episodic memory for ages 3-85 years which involves the acquisition, storage and effortful recall of new information. It is considered a strong 'fluid ability' measure, with performance reaching a peak in early adulthood and declining across the life span. It involves recalling increasingly lengthy series of illustrated objects and activities that are presented in a particular order on the computer screen. Age-Adjusted Scale Score: Participant score is normed using the age appropriate band of Toolbox Norming Sample (bands of ages 18-29, or 30-35), where a score of 100 indicates performance that was at the national average and a score of 115 or 85, indicates performance 1 SD above or below the national average for participants age band. NIH Toolbox Picture Sequence Memory Test: Age-Adjusted Scale Score",determine,,0.0,,,No Condition,Cognition,Episodic Memory (Picture Sequence Memory),Mean,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,192,CardSort_Unadj,Cognition > Executive Function/Cognitive Flexibility (Dimensional Change Card Sort).CardSort_Unadj,Cognition > Executive Function/Cognitive Flexibility (Dimensional Change Card Sort),"category: Cognition | assessment: Executive Function/Cognitive Flexibility (Dimensional Change Card Sort) | columnHeader: CardSort_Unadj | description: The Dimensional Change Card Sort Test is a measure of executive function, specifically tapping cognitive flexibility for ages 3-85. It is considered a 'fluid ability' measure, with performance generally increasing through childhood and then declining across the adult age span. Target pictures are presented that vary along two dimensions (e.g., shape and color). Participants are asked to match a series of bivalent test pictures (e.g., yellow balls and blue trucks) to the target pictures, first according to one dimension (e.g., color) and then, after a number of trials, according to the other dimension (e.g., shape). Switch trials are also employed, in which the participant must change the dimension being matched, thus requiring the cognitive flexibility to quickly choose the correct stimulus. Scoring is based on a combination of accuracy and reaction time. Unadjusted Scale Score: Participant score is normed to those in the entire NIH Toolbox Normative Sample (18 and older), regardless of age or any other variable, where a score of 100 indicates performance that was at the national average and a score of 115 or 85, indicates performance 1 SD above or below the national average. | fullDisplayName: NIH Toolbox Dimensional Change Card Sort Test: Unadjusted Scale Score","The Dimensional Change Card Sort Test is a measure of executive function, specifically tapping cognitive flexibility for ages 3-85. It is considered a 'fluid ability' measure, with performance generally increasing through childhood and then declining across the adult age span. Target pictures are presented that vary along two dimensions (e.g., shape and color). Participants are asked to match a series of bivalent test pictures (e.g., yellow balls and blue trucks) to the target pictures, first according to one dimension (e.g., color) and then, after a number of trials, according to the other dimension (e.g., shape). Switch trials are also employed, in which the participant must change the dimension being matched, thus requiring the cognitive flexibility to quickly choose the correct stimulus. Scoring is based on a combination of accuracy and reaction time. Unadjusted Scale Score: Participant score is normed to those in the entire NIH Toolbox Normative Sample (18 and older), regardless of age or any other variable, where a score of 100 indicates performance that was at the national average and a score of 115 or 85, indicates performance 1 SD above or below the national average. NIH Toolbox Dimensional Change Card Sort Test: Unadjusted Scale Score",determine,,0.0,,,No Condition,Cognition,Executive Function/Cognitive Flexibility (Dimensional Change Card Sort),Mean,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,193,CardSort_AgeAdj,Cognition > Executive Function/Cognitive Flexibility (Dimensional Change Card Sort).CardSort_AgeAdj,Cognition > Executive Function/Cognitive Flexibility (Dimensional Change Card Sort),"category: Cognition | assessment: Executive Function/Cognitive Flexibility (Dimensional Change Card Sort) | columnHeader: CardSort_AgeAdj | description: The Dimensional Change Card Sort Test is a measure of executive function, specifically tapping cognitive flexibility for ages 3-85. DCCS is considered a 'fluid ability' measure, with performance generally increasing through childhood and then declining across the adult age span. Target pictures are presented that vary along two dimensions (e.g., shape and color). Participants are asked to match a series of bivalent test pictures (e.g., yellow balls and blue trucks) to the target pictures, first according to one dimension (e.g., color) and then, after a number of trials, according to the other dimension (e.g., shape). Switch trials are also employed, in which the participant must change the dimension being matched, thus requiring the cognitive flexibility to quickly choose the correct stimulus. Scoring is based on a combination of accuracy and reaction time. Age-Adjusted Scale Score: Participant score is normed using the age appropriate band of Toolbox Norming Sample (bands of ages 18-29, or 30-35), where a score of 100 indicates performance that was at the national average and a score of 115 or 85, indicates performance 1 SD above or below the national average for participants age band. | fullDisplayName: NIH Toolbox Dimensional Change Card Sort Test: Age-Adjusted Scale Score","The Dimensional Change Card Sort Test is a measure of executive function, specifically tapping cognitive flexibility for ages 3-85. DCCS is considered a 'fluid ability' measure, with performance generally increasing through childhood and then declining across the adult age span. Target pictures are presented that vary along two dimensions (e.g., shape and color). Participants are asked to match a series of bivalent test pictures (e.g., yellow balls and blue trucks) to the target pictures, first according to one dimension (e.g., color) and then, after a number of trials, according to the other dimension (e.g., shape). Switch trials are also employed, in which the participant must change the dimension being matched, thus requiring the cognitive flexibility to quickly choose the correct stimulus. Scoring is based on a combination of accuracy and reaction time. Age-Adjusted Scale Score: Participant score is normed using the age appropriate band of Toolbox Norming Sample (bands of ages 18-29, or 30-35), where a score of 100 indicates performance that was at the national average and a score of 115 or 85, indicates performance 1 SD above or below the national average for participants age band. NIH Toolbox Dimensional Change Card Sort Test: Age-Adjusted Scale Score",determine,,0.0,,,No Condition,Cognition,Executive Function/Cognitive Flexibility (Dimensional Change Card Sort),Mean,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,194,Flanker_Unadj,Cognition > Executive Function/Inhibition (Flanker Task).Flanker_Unadj,Cognition > Executive Function/Inhibition (Flanker Task),"category: Cognition | assessment: Executive Function/Inhibition (Flanker Task) | columnHeader: Flanker_Unadj | description: The Flanker is a measure of executive function, specifically tapping inhibitory control and attention for ages 3-85. It is considered a fluid ability measure (i.e. measures the capacity for new learning and information processing in novel situations) in which performance reaches a peak in early adulthood, then tends to decline across the life span. The test requires the participant to focus on a given stimulus while inhibiting attention to stimuli (arrows for ages 8-85) flanking it. Sometimes the middle stimulus is pointing in the same direction as the flankers (congruent) and sometimes in the opposite direction (incongruent). Scoring is based on a combination of accuracy and reaction time. Unadjusted Scale Score: Participant score is normed to those in the entire NIH Toolbox Normative Sample (18 and older), regardless of age or any other variable, where a score of 100 indicates performance that was at the national average and a score of 115 or 85, indicates performance 1 SD above or below the national average. | fullDisplayName: NIH Toolbox Flanker Inhibitory Control and Attention Test: Unadjusted Scale Score","The Flanker is a measure of executive function, specifically tapping inhibitory control and attention for ages 3-85. It is considered a fluid ability measure (i.e. measures the capacity for new learning and information processing in novel situations) in which performance reaches a peak in early adulthood, then tends to decline across the life span. The test requires the participant to focus on a given stimulus while inhibiting attention to stimuli (arrows for ages 8-85) flanking it. Sometimes the middle stimulus is pointing in the same direction as the flankers (congruent) and sometimes in the opposite direction (incongruent). Scoring is based on a combination of accuracy and reaction time. Unadjusted Scale Score: Participant score is normed to those in the entire NIH Toolbox Normative Sample (18 and older), regardless of age or any other variable, where a score of 100 indicates performance that was at the national average and a score of 115 or 85, indicates performance 1 SD above or below the national average. NIH Toolbox Flanker Inhibitory Control and Attention Test: Unadjusted Scale Score",determine,,0.0,,,No Condition,Cognition,Executive Function/Inhibition (Flanker Task),Mean,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,195,Flanker_AgeAdj,Cognition > Executive Function/Inhibition (Flanker Task).Flanker_AgeAdj,Cognition > Executive Function/Inhibition (Flanker Task),"category: Cognition | assessment: Executive Function/Inhibition (Flanker Task) | columnHeader: Flanker_AgeAdj | description: The Flanker is a measure of executive function, specifically tapping inhibitory control and attention for ages 3-85. It is considered a fluid ability measure (i.e. measures the capacity for new learning and information processing in novel situations) in which performance reaches a peak in early adulthood, then tends to decline across the life span. The test requires the participant to focus on a given stimulus while inhibiting attention to stimuli (arrows for ages 8-85) flanking it. Sometimes the middle stimulus is pointing in the same direction as the flankers (congruent) and sometimes in the opposite direction (incongruent). Scoring is based on a combination of accuracy and reaction time. Age-Adjusted Scale Score: Participant score is normed using the age appropriate band of Toolbox Norming Sample (bands of ages 18-29, or 30-35), where a score of 100 indicates performance that was at the national average and a score of 115 or 85, indicates performance 1 SD above or below the national average for participants age band. | fullDisplayName: NIH Toolbox Flanker Inhibitory Control and Attention Test: Age-Adjusted Scale Score","The Flanker is a measure of executive function, specifically tapping inhibitory control and attention for ages 3-85. It is considered a fluid ability measure (i.e. measures the capacity for new learning and information processing in novel situations) in which performance reaches a peak in early adulthood, then tends to decline across the life span. The test requires the participant to focus on a given stimulus while inhibiting attention to stimuli (arrows for ages 8-85) flanking it. Sometimes the middle stimulus is pointing in the same direction as the flankers (congruent) and sometimes in the opposite direction (incongruent). Scoring is based on a combination of accuracy and reaction time. Age-Adjusted Scale Score: Participant score is normed using the age appropriate band of Toolbox Norming Sample (bands of ages 18-29, or 30-35), where a score of 100 indicates performance that was at the national average and a score of 115 or 85, indicates performance 1 SD above or below the national average for participants age band. NIH Toolbox Flanker Inhibitory Control and Attention Test: Age-Adjusted Scale Score",determine,,0.0,,,No Condition,Cognition,Executive Function/Inhibition (Flanker Task),Mean,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,196,PMAT24_A_CR,Cognition > Fluid Intelligence (Penn Progressive Matrices).PMAT24_A_CR,Cognition > Fluid Intelligence (Penn Progressive Matrices),"category: Cognition | assessment: Fluid Intelligence (Penn Progressive Matrices) | columnHeader: PMAT24_A_CR | description: Penn Matrix Test (PMAT): Number of Correct Responses. The PMAT measures fluid intelligence via non-verbal reasoning using an abbreviated version of the Raven's Progressive Matrices Form A developed by Gur and colleagues (Bilker et al. 2012).  Participants are presented with patterns made up of 2x2, 3x3 or 1x5 arrangements of squares, with one of the squares missing.  The participant must pick one of five response choices that best fits the missing square on the pattern.  The task has 24 items and 3 bonus items, arranged in order of increasing difficulty.  However, the task discontinues if the participant makes 5 incorrect responses in a row. | fullDisplayName: Penn Progressive Matrices: Number of Correct Responses (PMAT24_A_CR)","True or False) | fullDisplayName: Penn Matrix Test Penn Matrix Test (PMAT): Number of Correct Responses. The PMAT measures fluid intelligence via non-verbal reasoning using an abbreviated version of the Raven's Progressive Matrices Form A developed by Gur and colleagues (Bilker et al. 2012).  Participants are presented with patterns made up of 2x2, 3x3 or 1x5 arrangements of squares, with one of the squares missing.  The participant must pick one of five response choices that best fits the missing square on the pattern.  The task has 24 items and 3 bonus items, arranged in order of increasing difficulty.  However, the task discontinues if the participant makes 5 incorrect responses in a row. Penn Progressive Matrices: Number of Correct Responses (PMAT24_A_CR)",determine,Test Matrix,0.517,keybert,PMAT,24,Cognition,Fluid Intelligence (Penn Progressive Matrices),Other,Incorrect
HCP_S1200_DataDictionary_Oct_30_2023.csv,197,PMAT24_A_SI,Cognition > Fluid Intelligence (Penn Progressive Matrices).PMAT24_A_SI,Cognition > Fluid Intelligence (Penn Progressive Matrices),"category: Cognition | assessment: Fluid Intelligence (Penn Progressive Matrices) | columnHeader: PMAT24_A_SI | description: Penn Matrix Test (PMAT): Total Skipped Items (items not presented because maximum errors allowed reached [5 in a row]). The PMAT measures fluid intelligence via non-verbal reasoning using an abbreviated version of the Raven's Progressive Matrices Form A developed by Gur and colleagues (Bilker et al. 2012).  Participants are presented with patterns made up of 2x2, 3x3 or 1x5 arrangements of squares, with one of the squares missing.  The participant must pick one of five response choices that best fits the missing square on the pattern.  The task has 24 items and 3 bonus items, arranged in order of increasing difficulty.  However, the task discontinues if the participant makes 5 incorrect responses in a row. | fullDisplayName: Penn Progressive Matrices: Total Skipped Items (PMAT24_A_SI)","True or False) | fullDisplayName: Penn Matrix Test Penn Matrix Test (PMAT): Total Skipped Items (items not presented because maximum errors allowed reached [5 in a row]). The PMAT measures fluid intelligence via non-verbal reasoning using an abbreviated version of the Raven's Progressive Matrices Form A developed by Gur and colleagues (Bilker et al. 2012).  Participants are presented with patterns made up of 2x2, 3x3 or 1x5 arrangements of squares, with one of the squares missing.  The participant must pick one of five response choices that best fits the missing square on the pattern.  The task has 24 items and 3 bonus items, arranged in order of increasing difficulty.  However, the task discontinues if the participant makes 5 incorrect responses in a row. Penn Progressive Matrices: Total Skipped Items (PMAT24_A_SI)",determine,Test Matrix,0.517,keybert,PMAT,24,Cognition,Fluid Intelligence (Penn Progressive Matrices),Total,Errors
HCP_S1200_DataDictionary_Oct_30_2023.csv,198,PMAT24_A_RTCR,Cognition > Fluid Intelligence (Penn Progressive Matrices).PMAT24_A_RTCR,Cognition > Fluid Intelligence (Penn Progressive Matrices),"category: Cognition | assessment: Fluid Intelligence (Penn Progressive Matrices) | columnHeader: PMAT24_A_RTCR | description: Penn Matrix Test (PMAT): Median Reaction Time (RT) for Correct Responses. The RT measure can be combined with the Correct Responses measure to gauge PMAT efficiency. The PMAT measures fluid intelligence via non-verbal reasoning using an abbreviated version of the Raven's Progressive Matrices Form A developed by Gur and colleagues (Bilker et al. 2012).  Participants are presented with patterns made up of 2x2, 3x3 or 1x5 arrangements of squares, with one of the squares missing.  The participant must pick one of five response choices that best fits the missing square on the pattern.  The task has 24 items and 3 bonus items, arranged in order of increasing difficulty.  However, the task discontinues if the participant makes 5 incorrect responses in a row. | fullDisplayName: Penn Progressive Matrices: Median Reaction Time for Correct Responses (PMAT24_A_RTCR)","True or False) | fullDisplayName: Penn Matrix Test Penn Matrix Test (PMAT): Median Reaction Time (RT) for Correct Responses. The RT measure can be combined with the Correct Responses measure to gauge PMAT efficiency. The PMAT measures fluid intelligence via non-verbal reasoning using an abbreviated version of the Raven's Progressive Matrices Form A developed by Gur and colleagues (Bilker et al. 2012).  Participants are presented with patterns made up of 2x2, 3x3 or 1x5 arrangements of squares, with one of the squares missing.  The participant must pick one of five response choices that best fits the missing square on the pattern.  The task has 24 items and 3 bonus items, arranged in order of increasing difficulty.  However, the task discontinues if the participant makes 5 incorrect responses in a row. Penn Progressive Matrices: Median Reaction Time for Correct Responses (PMAT24_A_RTCR)",determine,Matrix Test Matrix Test,0.0,singleton_title,PMAT,24,Cognition,Fluid Intelligence (Penn Progressive Matrices),Median,Incorrect
HCP_S1200_DataDictionary_Oct_30_2023.csv,199,ReadEng_Unadj,Cognition > Language/Reading Decoding (Oral Reading Recognition).ReadEng_Unadj,Cognition > Language/Reading Decoding (Oral Reading Recognition),"category: Cognition | assessment: Language/Reading Decoding (Oral Reading Recognition) | columnHeader: ReadEng_Unadj | description: The Reading Test is a CAT format measure of reading decoding skill and of crystallized abilities, those abilities that are generally more dependent upon past learning experiences and consistent across the life span for ages 7-85. The participant is asked to read and pronounce letters and words as accurately as possible. Higher scores indicate better reading ability. Unadjusted Scale Score: Participant score is normed to those in the entire NIH Toolbox Normative Sample (18 and older), regardless of age or any other variable, where a score of 100 indicates performance that was at the national average and a score of 115 or 85, indicates performance 1 SD above or below the national average. | fullDisplayName: NIH Toolbox Oral Reading Recognition Test: Unadjusted Scale Score","The Reading Test is a CAT format measure of reading decoding skill and of crystallized abilities, those abilities that are generally more dependent upon past learning experiences and consistent across the life span for ages 7-85. The participant is asked to read and pronounce letters and words as accurately as possible. Higher scores indicate better reading ability. Unadjusted Scale Score: Participant score is normed to those in the entire NIH Toolbox Normative Sample (18 and older), regardless of age or any other variable, where a score of 100 indicates performance that was at the national average and a score of 115 or 85, indicates performance 1 SD above or below the national average. NIH Toolbox Oral Reading Recognition Test: Unadjusted Scale Score",determine,,0.0,,,No Condition,Cognition,Language/Reading Decoding (Oral Reading Recognition),Mean,Other
HCP_S1200_DataDictionary_Oct_30_2023.csv,200,ReadEng_AgeAdj,Cognition > Language/Reading Decoding (Oral Reading Recognition).ReadEng_AgeAdj,Cognition > Language/Reading Decoding (Oral Reading Recognition),"category: Cognition | assessment: Language/Reading Decoding (Oral Reading Recognition) | columnHeader: ReadEng_AgeAdj | description: The Reading Test is a CAT format measure of reading decoding skill and of crystallized abilities, those abilities that are generally more dependent upon past learning experiences and consistent across the life span for ages 7-85. The participant is asked to read and pronounce letters and words as accurately as possible. Higher scores indicate better reading ability. Age-adjusted Scale Score: Participant score is normed using the age appropriate band of Toolbox Norming Sample (bands of ages 18-29, or 30-35), where a score of 100 indicates performance that was at the national average and a score of 115 or 85, indicates performance 1 SD above or below the national average for participants age band. | fullDisplayName: NIH Toolbox Oral Reading Recognition Test: Age-Adjusted Scale Score","The Reading Test is a CAT format measure of reading decoding skill and of crystallized abilities, those abilities that are generally more dependent upon past learning experiences and consistent across the life span for ages 7-85. The participant is asked to read and pronounce letters and words as accurately as possible. Higher scores indicate better reading ability. Age-adjusted Scale Score: Participant score is normed using the age appropriate band of Toolbox Norming Sample (bands of ages 18-29, or 30-35), where a score of 100 indicates performance that was at the national average and a score of 115 or 85, indicates performance 1 SD above or below the national average for participants age band. NIH Toolbox Oral Reading Recognition Test: Age-Adjusted Scale Score",determine,,0.0,,,No Condition,Cognition,Language/Reading Decoding (Oral Reading Recognition),Mean,Other
